StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Coder ID,Post ID,Attribution Presence,Number Attributions,Attribution1,Attribution2,Attribution3,Attribution4,Attribution5,Attribution6,Attribution7,AttributionOther
2025-04-22 16:18:13,2025-04-22 16:18:18,IP Address,145.109.58.140,100,4,True,2025-04-22 16:18:18,R_7veIaMpP9kM7tl4,,,,,52.352,4.9392,anonymous,EN,Mare,43,No,,,,,,,,,
2025-04-22 16:16:18,2025-04-22 16:19:43,IP Address,146.50.203.42,100,204,True,2025-04-22 16:19:43,R_3Eu9NoHaq9keMW6,,,,,52.3759,4.8975,anonymous,EN,Luke,39,No,,,,,,,,,
2025-04-22 16:19:35,2025-04-22 16:19:44,IP Address,145.109.58.140,100,8,True,2025-04-22 16:19:44,R_6DZD9B2Gwr8VlSF,,,,,52.352,4.9392,anonymous,EN,Mare,35,Yes,1,"Together, we are MAKING AMERICA GREAT AGAIN! ",,,,,,,
2025-04-22 16:19:44,2025-04-22 16:20:07,IP Address,146.50.203.42,100,22,True,2025-04-22 16:20:07,R_3oCPHy13K3GooUx,,,,,52.3759,4.8975,anonymous,EN,Luke,40,No,,,,,,,,,
2025-04-22 16:20:07,2025-04-22 16:20:12,IP Address,145.109.58.140,100,4,True,2025-04-22 16:20:12,R_3OABseLe2kgF96S,,,,,52.352,4.9392,anonymous,EN,Mare,89,No,,,,,,,,,
2025-04-22 16:20:14,2025-04-22 16:20:36,IP Address,145.109.58.140,100,22,True,2025-04-22 16:20:36,R_3Ik3IJYHiuEuYAp,,,,,52.352,4.9392,anonymous,EN,Mare,90,No,,,,,,,,,
2025-04-22 16:20:46,2025-04-22 16:20:51,IP Address,145.109.58.140,100,4,True,2025-04-22 16:20:51,R_1EqofacJqofF4sh,,,,,52.352,4.9392,anonymous,EN,Mare,78,No,,,,,,,,,
2025-04-22 16:21:03,2025-04-22 16:21:09,IP Address,145.109.58.140,100,5,True,2025-04-22 16:21:09,R_1FJ7sNYVV8Dn7q1,,,,,52.352,4.9392,anonymous,EN,Mare,67,No,,,,,,,,,
2025-04-22 16:21:40,2025-04-22 16:21:45,IP Address,145.109.58.140,100,4,True,2025-04-22 16:21:45,R_5mmiaE06iYAbwJf,,,,,52.352,4.9392,anonymous,EN,Mare,98,No,,,,,,,,,
2025-04-22 16:20:14,2025-04-22 16:22:22,IP Address,146.50.203.42,100,128,True,2025-04-22 16:22:22,R_3sH8HfQUgP52fuN,,,,,52.3759,4.8975,anonymous,EN,Luke,41,Yes,1,"Senator Feinstein and the Democrats held the letter for months, only to release it with a bang after the hearings were OVER - done very purposefully to Obstruct &, Resist &, Delay.",,,,,,,
2025-04-22 16:22:34,2025-04-22 16:22:41,IP Address,146.50.203.42,100,7,True,2025-04-22 16:22:42,R_71MmCdusp4phjDb,,,,,52.3759,4.8975,anonymous,EN,Luke,42,No,,,,,,,,,
2025-04-22 16:23:03,2025-04-22 16:23:26,IP Address,146.50.203.42,100,23,True,2025-04-22 16:23:27,R_5Sy9Hl4xFpo3VM5,,,,,52.3759,4.8975,anonymous,EN,Luke,43,No,,,,,,,,,
2025-04-22 16:23:29,2025-04-22 16:23:33,IP Address,145.109.58.140,100,4,True,2025-04-22 16:23:34,R_7zJgI4qi5mO4hAl,,,,,52.352,4.9392,anonymous,EN,Mare,32,No,,,,,,,,,
2025-04-22 16:23:32,2025-04-22 16:23:43,IP Address,146.50.203.42,100,11,True,2025-04-22 16:23:44,R_7liViN0yKuUZyNr,,,,,52.3759,4.8975,anonymous,EN,Luke,44,No,,,,,,,,,
2025-04-22 16:23:48,2025-04-22 16:24:04,IP Address,146.50.203.42,100,15,True,2025-04-22 16:24:04,R_3HnpG8nBWFc86KZ,,,,,52.3759,4.8975,anonymous,EN,Luke,45,No,,,,,,,,,
2025-04-22 16:24:11,2025-04-22 16:24:18,IP Address,146.50.203.42,100,7,True,2025-04-22 16:24:19,R_3F4aRg136f9cAHz,,,,,52.3759,4.8975,anonymous,EN,Luke,46,No,,,,,,,,,
2025-04-22 16:24:24,2025-04-22 16:24:30,IP Address,145.109.58.140,100,6,True,2025-04-22 16:24:30,R_5wGfIrk5jyQM4c8,,,,,52.352,4.9392,anonymous,EN,Mare,36,No,,,,,,,,,
2025-04-22 16:24:25,2025-04-22 16:24:33,IP Address,146.50.203.42,100,8,True,2025-04-22 16:24:34,R_5S0NbyNeI7GRWLb,,,,,52.3759,4.8975,anonymous,EN,Luke,47,No,,,,,,,,,
2025-04-22 16:17:01,2025-04-22 16:24:54,IP Address,146.50.205.31,100,473,True,2025-04-22 16:24:55,R_5sA3IjThI6XozJG,,,,,52.3766,4.835,anonymous,EN,Francesco,31,Yes,2,... President Trump has broken through the bureaucratic process to deliver unprecedented successes for the American people.,"... President Trump has broken through the bureaucratic process to deliver unprecedented successes for the American people/he always gets results... with a success like this, no one can beat him in 2020.",,,,,,
2025-04-22 16:24:38,2025-04-22 16:25:12,IP Address,146.50.203.42,100,33,True,2025-04-22 16:25:12,R_5ZUo1DmzKEFeChA,,,,,52.3759,4.8975,anonymous,EN,Luke,48,No,,,,,,,,,
2025-04-22 16:25:13,2025-04-22 16:25:26,IP Address,146.50.203.42,100,12,True,2025-04-22 16:25:26,R_7lczXzLLzVRMpXh,,,,,52.3759,4.8975,anonymous,EN,Luke,49,No,,,,,,,,,
2025-04-22 16:20:42,2025-04-22 16:25:45,IP Address,89.98.163.147,100,303,True,2025-04-22 16:25:46,R_13zoXb8YBaBPvdT,,,,,52.3672,4.918,anonymous,EN,Ada,1,No,,,,,,,,,
2025-04-22 16:25:52,2025-04-22 16:25:57,IP Address,145.109.58.140,100,4,True,2025-04-22 16:25:58,R_27cUJ56l9syS8aF,,,,,52.352,4.9392,anonymous,EN,Mare,37,No,,,,,,,,,
2025-04-22 16:25:47,2025-04-22 16:26:18,IP Address,89.98.163.147,100,30,True,2025-04-22 16:26:18,R_1OxknzhijDT7o6e,,,,,52.3672,4.918,anonymous,EN,Ada,2,No,,,,,,,,,
2025-04-22 16:25:52,2025-04-22 16:26:28,IP Address,146.50.203.42,100,36,True,2025-04-22 16:26:28,R_8F9sGi2jMWkOWog,,,,,52.3759,4.8975,anonymous,EN,Luke,50,No,,,,,,,,,
2025-04-22 16:26:19,2025-04-22 16:27:19,IP Address,89.98.163.147,100,60,True,2025-04-22 16:27:20,R_6QSQKlPoOrV4Aqi,,,,,52.3672,4.918,anonymous,EN,Ada,3,No,,,,,,,,,
2025-04-22 16:24:56,2025-04-22 16:27:28,IP Address,146.50.205.31,100,151,True,2025-04-22 16:27:28,R_3TY1G5RJwZPxeX7,,,,,52.3766,4.835,anonymous,EN,Francesco,32,No,,,,,,,,,
2025-04-22 16:27:23,2025-04-22 16:27:30,IP Address,146.50.203.42,100,7,True,2025-04-22 16:27:31,R_8jeaBKKkxGflaXT,,,,,52.3759,4.8975,anonymous,EN,Luke,51,No,,,,,,,,,
2025-04-22 16:27:21,2025-04-22 16:27:41,IP Address,89.98.163.147,100,19,True,2025-04-22 16:27:41,R_3ruKV5RpOzd3D45,,,,,52.3672,4.918,anonymous,EN,Ada,4,No,,,,,,,,,
2025-04-22 16:26:56,2025-04-22 16:27:57,IP Address,145.109.58.140,100,60,True,2025-04-22 16:27:58,R_1qB8GRUpd4FLnIR,,,,,52.352,4.9392,anonymous,EN,Mare,40,Yes,1,Canada charges the U.S. a 270%  tariff on Dairy Products! (...) Not fair to our farmers!,,,,,,,
2025-04-22 16:27:29,2025-04-22 16:27:58,IP Address,146.50.205.31,100,28,True,2025-04-22 16:27:58,R_3mjaNYO1IQsyScx,,,,,52.3766,4.835,anonymous,EN,Francesco,33,No,,,,,,,,,
2025-04-22 16:27:42,2025-04-22 16:28:02,IP Address,89.98.163.147,100,19,True,2025-04-22 16:28:02,R_6l2cijUEE7IyMcp,,,,,52.3672,4.918,anonymous,EN,Ada,5,No,,,,,,,,,
2025-04-22 16:27:54,2025-04-22 16:28:10,IP Address,146.50.203.42,100,16,True,2025-04-22 16:28:11,R_87qfyne3DwTo6vl,,,,,52.3759,4.8975,anonymous,EN,Luke,52,No,,,,,,,,,
2025-04-22 16:28:03,2025-04-22 16:28:14,IP Address,89.98.163.147,100,10,True,2025-04-22 16:28:14,R_1HAnHP3uNAVGOCL,,,,,52.3672,4.918,anonymous,EN,Ada,6,No,,,,,,,,,
2025-04-22 16:28:03,2025-04-22 16:28:15,IP Address,145.109.58.140,100,11,True,2025-04-22 16:28:15,R_8jvzu0dk1qZsvWp,,,,,52.352,4.9392,anonymous,EN,Mare,41,Yes,1,"Senator Feinstein and the Democrats held the letter for months, only to release it with a bang after the hearings were OVER - done very purposefully to Obstruct &, Resist &, Delay.",,,,,,,
2025-04-22 16:27:59,2025-04-22 16:28:23,IP Address,146.50.205.31,100,23,True,2025-04-22 16:28:23,R_7FlBpJmAC2FxznI,,,,,52.3766,4.835,anonymous,EN,Francesco,34,No,,,,,,,,,
2025-04-22 16:28:16,2025-04-22 16:28:34,IP Address,89.98.163.147,100,17,True,2025-04-22 16:28:34,R_7aEuQJqUaiI81qI,,,,,52.3672,4.918,anonymous,EN,Ada,7,No,,,,,,,,,
2025-04-22 16:29:30,2025-04-22 16:29:35,IP Address,145.109.58.140,100,4,True,2025-04-22 16:29:35,R_7BPMGRTJFqp7qS0,,,,,52.352,4.9392,anonymous,EN,Mare,42,No,,,,,,,,,
2025-04-22 16:29:50,2025-04-22 16:29:54,IP Address,145.109.58.140,100,4,True,2025-04-22 16:29:54,R_7HqLRgPtLGygH3c,,,,,52.352,4.9392,anonymous,EN,Mare,45,No,,,,,,,,,
2025-04-22 16:28:18,2025-04-22 16:30:04,IP Address,146.50.203.42,100,106,True,2025-04-22 16:30:04,R_2vU69cOUTyyYChr,,,,,52.3759,4.8975,anonymous,EN,Luke,53,No,,,,,,,,,
2025-04-22 16:30:01,2025-04-22 16:30:06,IP Address,145.109.58.140,100,4,True,2025-04-22 16:30:06,R_7f1E0VBM5pK8VQ0,,,,,52.352,4.9392,anonymous,EN,Mare,46,No,,,,,,,,,
2025-04-22 16:28:24,2025-04-22 16:30:16,IP Address,146.50.205.31,100,111,True,2025-04-22 16:30:16,R_3vk1iXlrHu5Azuv,,,,,52.3766,4.835,anonymous,EN,Francesco,35,No,,,,,,,,,
2025-04-22 16:30:14,2025-04-22 16:30:19,IP Address,145.109.58.140,100,4,True,2025-04-22 16:30:19,R_71jMKPQcD8DreVn,,,,,52.352,4.9392,anonymous,EN,Mare,47,No,,,,,,,,,
2025-04-22 16:30:30,2025-04-22 16:30:35,IP Address,145.109.58.140,100,4,True,2025-04-22 16:30:35,R_3Dj4cF2flVBMM9P,,,,,52.352,4.9392,anonymous,EN,Mare,48,No,,,,,,,,,
2025-04-22 16:30:17,2025-04-22 16:31:16,IP Address,146.50.205.31,100,59,True,2025-04-22 16:31:16,R_7ymgzqdMF5LuD7Z,,,,,52.3766,4.835,anonymous,EN,Francesco,36,No,,,,,,,,,
2025-04-22 16:31:15,2025-04-22 16:31:20,IP Address,145.109.58.140,100,4,True,2025-04-22 16:31:20,R_6cEjCBChhLOHCKJ,,,,,52.352,4.9392,anonymous,EN,Mare,50,No,,,,,,,,,
2025-04-22 16:28:35,2025-04-22 16:31:54,IP Address,89.98.163.147,100,199,True,2025-04-22 16:31:55,R_2P74yYtKO9ot8pd,,,,,52.3672,4.918,anonymous,EN,Ada,8,No,,,,,,,,,
2025-04-22 16:32:03,2025-04-22 16:32:15,IP Address,145.109.58.140,100,12,True,2025-04-22 16:32:15,R_2JJwyuyvWQJRQot,,,,,52.352,4.9392,anonymous,EN,Mare,51,Yes,1,"(...) because the 13 Angry Democrats, who are only after Republicans and totally protecting Democrats, want this Witch Hunt to drag out to the November Election.",,,,,,,
2025-04-22 16:32:28,2025-04-22 16:32:37,IP Address,145.109.58.140,100,9,True,2025-04-22 16:32:38,R_8CghayXJhviRkZz,,,,,52.352,4.9392,anonymous,EN,Mare,52,No,,,,,,,,,
2025-04-22 16:31:42,2025-04-22 16:32:47,IP Address,146.50.203.42,100,64,True,2025-04-22 16:32:48,R_8iL7IsxGtkEyAJP,,,,,52.3759,4.8975,anonymous,EN,Luke,54,Yes,2,"Tariffs have put the U.S. in a very strong bargaining position, with Billions of Dollars, and Jobs, flowing into our Country ","If countries will not make fair deals with us, they will be “Tariffed!”",,,,,,
2025-04-22 16:31:56,2025-04-22 16:32:55,IP Address,89.98.163.147,100,58,True,2025-04-22 16:32:55,R_1jJ4BHoT3xaTR7O,,,,,52.3672,4.918,anonymous,EN,Ada,9,No,,,,,,,,,
2025-04-22 16:31:17,2025-04-22 16:33:06,IP Address,146.50.205.31,100,108,True,2025-04-22 16:33:06,R_3HGlRzGzNM2xlov,,,,,52.3766,4.835,anonymous,EN,Francesco,37,No,,,,,,,,,
2025-04-22 16:33:08,2025-04-22 16:33:33,IP Address,146.50.205.31,100,25,True,2025-04-22 16:33:33,R_7a9wC77FlH1txnq,,,,,52.3766,4.835,anonymous,EN,Francesco,38,No,,,,,,,,,
2025-04-22 16:33:34,2025-04-22 16:33:45,IP Address,145.109.58.140,100,11,True,2025-04-22 16:33:45,R_239VRhpMoq3LAGF,,,,,52.352,4.9392,anonymous,EN,Mare,53,Yes,1,"“They say all these people died in the storm in Puerto Rico, yet 70% of the power was out before the storm. So when did people start dying? At what point do you recognize that what they are doing is a political agenda couched in the nice language of journalism?”  @GeraldoRivera",,,,,,,
2025-04-22 16:32:56,2025-04-22 16:33:47,IP Address,89.98.163.147,100,50,True,2025-04-22 16:33:47,R_3JOYfFFIm9IBO7v,,,,,52.3672,4.918,anonymous,EN,Ada,10,No,,,,,,,,,
2025-04-22 16:33:48,2025-04-22 16:33:57,IP Address,89.98.163.147,100,8,True,2025-04-22 16:33:57,R_3TW3FDBK4KI7tOV,,,,,52.3672,4.918,anonymous,EN,Ada,11,No,,,,,,,,,
2025-04-22 16:33:54,2025-04-22 16:33:59,IP Address,145.109.58.140,100,4,True,2025-04-22 16:33:59,R_2EXpaLpsX0MNjBn,,,,,52.352,4.9392,anonymous,EN,Mare,56,No,,,,,,,,,
2025-04-22 16:33:34,2025-04-22 16:34:26,IP Address,146.50.205.31,100,52,True,2025-04-22 16:34:27,R_2purTs5hFtto27g,,,,,52.3766,4.835,anonymous,EN,Francesco,39,No,,,,,,,,,
2025-04-22 16:34:25,2025-04-22 16:34:32,IP Address,145.109.58.140,100,7,True,2025-04-22 16:34:32,R_8S1SCdVuU2qKq8l,,,,,52.352,4.9392,anonymous,EN,Mare,58,No,,,,,,,,,
2025-04-22 16:33:24,2025-04-22 16:34:36,IP Address,146.50.203.42,100,72,True,2025-04-22 16:34:37,R_21X7qbvjY2FfPRx,,,,,52.3759,4.8975,anonymous,EN,Luke,55,Yes,1," when you complain you just give them [the fake news media] more publicity. But I’ll complain anyway!",,,,,,,
2025-04-22 16:34:38,2025-04-22 16:34:49,IP Address,146.50.203.42,100,10,True,2025-04-22 16:34:49,R_2oqemUe2vr0ydO7,,,,,52.3759,4.8975,anonymous,EN,Luke,56,No,,,,,,,,,
2025-04-22 16:34:27,2025-04-22 16:34:53,IP Address,146.50.205.31,100,26,True,2025-04-22 16:34:54,R_8DSBAQcclBp0Rr3,,,,,52.3766,4.835,anonymous,EN,Francesco,40,No,,,,,,,,,
2025-04-22 16:33:59,2025-04-22 16:35:03,IP Address,89.98.163.147,100,64,True,2025-04-22 16:35:04,R_8iQpAZ49JGlSALO,,,,,52.3672,4.918,anonymous,EN,Ada,12,Yes,1,"If the Democrats take control, kiss your newfound wealth goodbye!",,,,,,,
2025-04-22 16:35:08,2025-04-22 16:35:13,IP Address,146.50.203.42,100,5,True,2025-04-22 16:35:14,R_8d8ew8I6q65aIlb,,,,,52.3759,4.8975,anonymous,EN,Luke,57,No,,,,,,,,,
2025-04-22 16:35:22,2025-04-22 16:35:27,IP Address,146.50.203.42,100,5,True,2025-04-22 16:35:27,R_2Pjki1WEobfCvos,,,,,52.3759,4.8975,anonymous,EN,Luke,58,No,,,,,,,,,
2025-04-22 16:35:46,2025-04-22 16:35:57,IP Address,145.109.58.140,100,10,True,2025-04-22 16:35:57,R_2PN6NvALX5Nx46E,,,,,52.352,4.9392,anonymous,EN,Mare,54,Yes,1,"Tariffs have put the U.S. in a very strong bargaining position, with Billions of Dollars, and Jobs, flowing into our Country",,,,,,,
2025-04-22 16:35:05,2025-04-22 16:37:06,IP Address,89.98.163.147,100,120,True,2025-04-22 16:37:07,R_2PBU8yCvbdprnXB,,,,,52.3672,4.918,anonymous,EN,Ada,13,Yes,1," “Stop quarterly reporting &, go to a six month system,” said one. That would allow greater flexibility &, save money. ",,,,,,,
2025-04-22 16:35:32,2025-04-22 16:37:16,IP Address,146.50.203.42,100,104,True,2025-04-22 16:37:17,R_2Cq3jZrCO9erXoE,,,,,52.3759,4.8975,anonymous,EN,Luke,59,Yes,1,migration is rocking the already tenuous Berlin coalition. Crime in Germany is way up. Big mistake made all over Europe in allowing millions of people in who have so strongly and violently changed their culture!,,,,,,,
2025-04-22 16:37:26,2025-04-22 16:37:30,IP Address,145.109.58.140,100,3,True,2025-04-22 16:37:32,R_20xd1OSuCR7MuVK,,,,,52.352,4.9392,anonymous,EN,Mare,55,No,,,,,,,,,
2025-04-22 16:38:07,2025-04-22 16:38:12,IP Address,145.109.58.140,100,4,True,2025-04-22 16:38:12,R_8wzwhqIxq8USkdU,,,,,52.352,4.9392,anonymous,EN,Mare,57,No,,,,,,,,,
2025-04-22 16:38:46,2025-04-22 16:38:53,IP Address,146.50.203.42,100,6,True,2025-04-22 16:38:54,R_2wGOyJMYEb7yTiB,,,,,52.3759,4.8975,anonymous,EN,Luke,60,No,,,,,,,,,
2025-04-22 16:34:55,2025-04-22 16:39:11,IP Address,146.50.205.31,100,256,True,2025-04-22 16:39:11,R_8SkV1LBKJ1IQ8rE,,,,,52.3766,4.835,anonymous,EN,Francesco,41,Yes,1,"Senator Feinstein and the Democrats held the letter for months, only to release it with a bang after the hearings were OVER - done very purposefully to Obstruct and Resist and Delay.",,,,,,,
2025-04-22 16:39:15,2025-04-22 16:39:27,IP Address,145.109.58.140,100,12,True,2025-04-22 16:39:27,R_8dR4zVisEzUmfZc,,,,,52.352,4.9392,anonymous,EN,Mare,59,Yes,1,Big mistake made all over Europe in allowing millions of people in who have so strongly and violently changed their culture!,,,,,,,
2025-04-22 16:37:07,2025-04-22 16:39:30,IP Address,89.98.163.147,100,142,True,2025-04-22 16:39:30,R_2m47hOcxSb7j4b1,,,,,52.3672,4.918,anonymous,EN,Ada,14,Yes,1,"You cannot pass legislation on immigration whether it be for safety and security or any other reason including “heart,” without getting Dem votes",,,,,,,
2025-04-22 16:39:12,2025-04-22 16:40:01,IP Address,146.50.205.31,100,49,True,2025-04-22 16:40:02,R_2TonxYj72WCrAbf,,,,,52.3766,4.835,anonymous,EN,Francesco,42,No,,,,,,,,,
2025-04-22 16:40:09,2025-04-22 16:40:14,IP Address,145.109.58.140,100,4,True,2025-04-22 16:40:14,R_8trkW3i08HFTqIM,,,,,52.352,4.9392,anonymous,EN,Mare,60,No,,,,,,,,,
2025-04-22 16:39:31,2025-04-22 16:40:17,IP Address,89.98.163.147,100,45,True,2025-04-22 16:40:17,R_2ByypGSfBRz8wAl,,,,,52.3672,4.918,anonymous,EN,Ada,15,Yes,1," On the whole FISA scam which led to the rigged Mueller Witch Hunt!",,,,,,,
2025-04-22 16:40:18,2025-04-22 16:40:46,IP Address,89.98.163.147,100,28,True,2025-04-22 16:40:46,R_8DI8Gw1poOPX6OS,,,,,52.3672,4.918,anonymous,EN,Ada,16,No,,,,,,,,,
2025-04-22 16:40:47,2025-04-22 16:40:58,IP Address,89.98.163.147,100,11,True,2025-04-22 16:40:59,R_28B6Ymez21TUu4H,,,,,52.3672,4.918,anonymous,EN,Ada,17,No,,,,,,,,,
2025-04-22 16:38:56,2025-04-22 16:41:10,IP Address,146.50.203.42,100,133,True,2025-04-22 16:41:10,R_2PieTmgkCsDIxNc,,,,,52.3759,4.8975,anonymous,EN,Luke,61,Yes,1,The Trump Economy is booming with help of House and Senate GOP.,,,,,,,
2025-04-22 16:41:00,2025-04-22 16:41:29,IP Address,89.98.163.147,100,28,True,2025-04-22 16:41:29,R_2kokYtA2OTtsnnj,,,,,52.3672,4.918,anonymous,EN,Ada,18,No,,,,,,,,,
2025-04-22 16:41:20,2025-04-22 16:41:38,IP Address,145.109.58.140,100,18,True,2025-04-22 16:41:39,R_8kFbAxM7Pi68WTb,,,,,52.352,4.9392,anonymous,EN,Mare,61,Yes,1,"#FarmBill with SNAP work  requirements will bolster farmers and get America back to work.",,,,,,,
2025-04-22 16:41:52,2025-04-22 16:41:57,IP Address,145.109.58.140,100,4,True,2025-04-22 16:41:57,R_8qEUXLZG1VyDTfb,,,,,52.352,4.9392,anonymous,EN,Mare,62,No,,,,,,,,,
2025-04-22 16:41:23,2025-04-22 16:42:02,IP Address,146.50.203.42,100,39,True,2025-04-22 16:42:02,R_8kjn87DtLJWbtRP,,,,,52.3759,4.8975,anonymous,EN,Luke,62,No,,,,,,,,,
2025-04-22 16:40:03,2025-04-22 16:42:44,IP Address,146.50.205.31,100,160,True,2025-04-22 16:42:44,R_2prv56PcIgduixC,,,,,52.3766,4.835,anonymous,EN,Francesco,43,No,,,,,,,,,
2025-04-22 16:42:44,2025-04-22 16:42:53,IP Address,145.109.58.140,100,9,True,2025-04-22 16:42:53,R_8NFkiOxW2l8gA0u,,,,,52.352,4.9392,anonymous,EN,Mare,63,Yes,1,"Received many calls from leaders of NATO countries thanking me for helping to bring them together and to get them focused on financial obligations, both present &, future.",,,,,,,
2025-04-22 16:43:01,2025-04-22 16:43:06,IP Address,145.109.58.140,100,4,True,2025-04-22 16:43:06,R_87EBspF3650oNJQ,,,,,52.352,4.9392,anonymous,EN,Mare,64,No,,,,,,,,,
2025-04-22 16:42:25,2025-04-22 16:43:07,IP Address,146.50.203.42,100,41,True,2025-04-22 16:43:07,R_8eDeFgy3KtNRjcD,,,,,52.3759,4.8975,anonymous,EN,Luke,63,Yes,1,"me for helping to bring them together and to get them focused on financial obligations, both present &, future....NATO is now strong &, rich!",,,,,,,
2025-04-22 16:41:30,2025-04-22 16:43:18,IP Address,89.98.163.147,100,107,True,2025-04-22 16:43:18,R_8Tuet0PZ5FcDPqB,,,,,52.3672,4.918,anonymous,EN,Ada,19,Yes,1,"The United States is insisting that all countries that have placed artificial Trade Barriers and Tariffs on goods going into their country, remove those Barriers &, Tariffs or be met with more than Reciprocity by the U.S.A. ",,,,,,,
2025-04-22 16:43:17,2025-04-22 16:43:22,IP Address,145.109.58.140,100,5,True,2025-04-22 16:43:22,R_8w6SRn5dqNiSXlQ,,,,,52.352,4.9392,anonymous,EN,Mare,65,No,,,,,,,,,
2025-04-22 16:42:45,2025-04-22 16:43:24,IP Address,146.50.205.31,100,38,True,2025-04-22 16:43:24,R_8dpgwYYgWXOYpXt,,,,,52.3766,4.835,anonymous,EN,Francesco,44,No,,,,,,,,,
2025-04-22 16:43:09,2025-04-22 16:43:30,IP Address,146.50.203.42,100,21,True,2025-04-22 16:43:30,R_8o7SMpRUJfCWuDU,,,,,52.3759,4.8975,anonymous,EN,Luke,64,No,,,,,,,,,
2025-04-22 16:43:19,2025-04-22 16:43:41,IP Address,89.98.163.147,100,21,True,2025-04-22 16:43:41,R_88ZgktuVhcpmavD,,,,,52.3672,4.918,anonymous,EN,Ada,20,Yes,1,....The thing that’s lacking is we can’t properly secure the Border because of the Democrats historic level of Obstruction.”,,,,,,,
2025-04-22 16:43:38,2025-04-22 16:43:42,IP Address,145.109.58.140,100,4,True,2025-04-22 16:43:42,R_2zwIW9jpzZOlnqN,,,,,52.352,4.9392,anonymous,EN,Mare,66,No,,,,,,,,,
2025-04-22 16:43:25,2025-04-22 16:43:51,IP Address,146.50.205.31,100,26,True,2025-04-22 16:43:52,R_2xxST0ghJLUA2TS,,,,,52.3766,4.835,anonymous,EN,Francesco,45,No,,,,,,,,,
2025-04-22 16:44:00,2025-04-22 16:44:04,IP Address,145.109.58.140,100,4,True,2025-04-22 16:44:04,R_8OrHP3H95VnONjA,,,,,52.352,4.9392,anonymous,EN,Mare,68,No,,,,,,,,,
2025-04-22 16:43:54,2025-04-22 16:44:15,IP Address,146.50.205.31,100,20,True,2025-04-22 16:44:15,R_2JC7qp6pwwyTvrR,,,,,52.3766,4.835,anonymous,EN,Francesco,46,No,,,,,,,,,
2025-04-22 16:43:42,2025-04-22 16:44:31,IP Address,146.50.203.42,100,48,True,2025-04-22 16:44:31,R_2pcpH3w9IgvcTdO,,,,,52.3759,4.8975,anonymous,EN,Luke,65,No,,,,,,,,,
2025-04-22 16:43:43,2025-04-22 16:44:31,IP Address,89.98.163.147,100,48,True,2025-04-22 16:44:32,R_8TNzt3phXc8lQl0,,,,,52.3672,4.918,anonymous,EN,Ada,21,No,,,,,,,,,
2025-04-22 16:44:32,2025-04-22 16:44:42,IP Address,89.98.163.147,100,9,True,2025-04-22 16:44:43,R_8Bfx06eM1LFjMfv,,,,,52.3672,4.918,anonymous,EN,Ada,22,No,,,,,,,,,
2025-04-22 16:44:16,2025-04-22 16:44:58,IP Address,146.50.205.31,100,42,True,2025-04-22 16:44:59,R_8Bsb6NkzrSpbSB8,,,,,52.3766,4.835,anonymous,EN,Francesco,47,No,,,,,,,,,
2025-04-22 16:44:44,2025-04-22 16:45:08,IP Address,89.98.163.147,100,24,True,2025-04-22 16:45:08,R_81s6qMdIGs3etKV,,,,,52.3672,4.918,anonymous,EN,Ada,23,No,,,,,,,,,
2025-04-22 16:45:36,2025-04-22 16:45:42,IP Address,145.109.58.140,100,6,True,2025-04-22 16:45:43,R_2dAEaUwQVhjFXRM,,,,,52.352,4.9392,anonymous,EN,Mare,69,No,,,,,,,,,
2025-04-22 16:45:10,2025-04-22 16:45:51,IP Address,89.98.163.147,100,41,True,2025-04-22 16:45:52,R_8MlONfYKGl3BYd4,,,,,52.3672,4.918,anonymous,EN,Ada,24,No,,,,,,,,,
2025-04-22 16:44:33,2025-04-22 16:45:56,IP Address,146.50.203.42,100,83,True,2025-04-22 16:45:57,R_8WvhR4mO6FvMTM8,,,,,52.3759,4.8975,anonymous,EN,Luke,66,Yes,1,"The Dems all hated him, wanted him out, thought he was disgusting - UNTIL I FIRED HIM!...The Democrats, none of whom voted for Jeff Sessions, must love him now.Immediately he became a wonderful man, a saint like figure in fact.Really sick!",,,,,,,
2025-04-22 16:45:53,2025-04-22 16:46:09,IP Address,89.98.163.147,100,15,True,2025-04-22 16:46:09,R_2QYDwRUYB9MmZoV,,,,,52.3672,4.918,anonymous,EN,Ada,25,No,,,,,,,,,
2025-04-22 16:45:58,2025-04-22 16:46:17,IP Address,146.50.203.42,100,19,True,2025-04-22 16:46:18,R_2PM3tHuk2kM9edt,,,,,52.3759,4.8975,anonymous,EN,Luke,67,No,,,,,,,,,
2025-04-22 16:46:12,2025-04-22 16:46:24,IP Address,89.98.163.147,100,12,True,2025-04-22 16:46:24,R_2UVFdQVGbmda80M,,,,,52.3672,4.918,anonymous,EN,Ada,26,No,,,,,,,,,
2025-04-22 16:44:59,2025-04-22 16:46:31,IP Address,146.50.205.31,100,91,True,2025-04-22 16:46:32,R_81gjhTKiYKmyKvU,,,,,52.3766,4.835,anonymous,EN,Francesco,48,No,,,,,,,,,
2025-04-22 16:46:26,2025-04-22 16:46:34,IP Address,89.98.163.147,100,8,True,2025-04-22 16:46:36,R_2TWs4tUlYYQ22hX,,,,,52.3672,4.918,anonymous,EN,Ada,27,No,,,,,,,,,
